"DATASET","VAR","SITE_NAME","AREA_KM2","WYEAR","TERM","VALUE"
"RECENT","PO4","Godowa-SF-NF",1003.7322,2010,"C",45.1767874916803
"RECENT","PO4","Godowa-SF-NF",1003.7322,2011,"C",46.0492249151227
"RECENT","PO4","Godowa-SF-NF",1003.7322,2012,"C",45.5962807397031
"RECENT","PO4","Godowa-SF-NF",1003.7322,2013,"C",41.0310059940859
"RECENT","PO4","Godowa-SF-NF",1003.7322,2014,"C",46.1151707701781
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2009,"C",62.2580502257562
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2010,"C",46.7016633659708
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2011,"C",55.2378896380107
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2012,"C",50.8065558656857
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2013,"C",40.8479297175103
"RECENT","PO4","Godowa-SF_Ivory-NF_Ivory",181.6488,2014,"C",45.2998526033581
"RECENT","PO4","Sycan",1440.5751,2009,"C",20.5124379800763
"RECENT","PO4","Sycan",1440.5751,2010,"C",19.4851824265062
"RECENT","PO4","Sycan",1440.5751,2011,"C",13.4058957775212
"RECENT","PO4","Sycan",1440.5751,2012,"C",14.6390996378877
"RECENT","PO4","Sycan",1440.5751,2013,"C",18.5664771314891
"RECENT","PO4","Sycan",1440.5751,2014,"C",16.796859220339
"RECENT","PO4","SF_Ivory",753.1524,2009,"C",20.962302534617
"RECENT","PO4","SF_Ivory",753.1524,2010,"C",22.6675860767833
"RECENT","PO4","SF_Ivory",753.1524,2011,"C",27.2002138879445
"RECENT","PO4","SF_Ivory",753.1524,2012,"C",25.5474575092738
"RECENT","PO4","SF_Ivory",753.1524,2013,"C",35.4521934589005
"RECENT","PO4","SF_Ivory",753.1524,2014,"C",27.3888603699472
"RECENT","PO4","SF_Ivory-SF",473.6106,2009,"C",18.8851618568408
"RECENT","PO4","SF_Ivory-SF",473.6106,2010,"C",24.2906142015599
"RECENT","PO4","SF_Ivory-SF",473.6106,2011,"C",38.2245009303921
"RECENT","PO4","SF_Ivory-SF",473.6106,2012,"C",34.1942932814849
"RECENT","PO4","SF_Ivory-SF",473.6106,2013,"C",49.0062546145437
"RECENT","PO4","SF_Ivory-SF",473.6106,2014,"C",44.9094460949959
"RECENT","PO4","SF",279.5418,2009,"C",22.5587082768429
"RECENT","PO4","SF",279.5418,2010,"C",22.0040796710858
"RECENT","PO4","SF",279.5418,2011,"C",19.7522654639761
"RECENT","PO4","SF",279.5418,2012,"C",20.7712052536036
"RECENT","PO4","SF",279.5418,2013,"C",22.1182200025342
"RECENT","PO4","SF",279.5418,2014,"C",21.2974807138185
"RECENT","PO4","NF_Ivory",535.3254,2009,"C",35.5206877427302
"RECENT","PO4","NF_Ivory",535.3254,2010,"C",35.1062166742705
"RECENT","PO4","NF_Ivory",535.3254,2011,"C",29.6331077614208
"RECENT","PO4","NF_Ivory",535.3254,2012,"C",32.7917543694272
"RECENT","PO4","NF_Ivory",535.3254,2013,"C",35.576219465963
"RECENT","PO4","NF_Ivory",535.3254,2014,"C",34.0739962078849
"RECENT","PO4","NF_Ivory-NF",348.4728,2009,"C",36.8322318386955
"RECENT","PO4","NF_Ivory-NF",348.4728,2010,"C",90.6165273834047
"RECENT","PO4","NF_Ivory-NF",348.4728,2011,"C",34.7834189607016
"RECENT","PO4","NF_Ivory-NF",348.4728,2012,"C",34.2476542211324
"RECENT","PO4","NF_Ivory-NF",348.4728,2013,"C",26.9183579016044
"RECENT","PO4","NF_Ivory-NF",348.4728,2014,"C",52.0949859467861
"RECENT","PO4","NF",186.8526,2009,"C",35.1969010363094
"RECENT","PO4","NF",186.8526,2010,"C",32.3550659243598
"RECENT","PO4","NF",186.8526,2011,"C",27.5601774256913
"RECENT","PO4","NF",186.8526,2012,"C",32.4855260310793
"RECENT","PO4","NF",186.8526,2013,"C",37.4904433866037
"RECENT","PO4","NF",186.8526,2014,"C",30.7772195373837
"RECENT","TN","Power",4122.55080000001,2009,"C",341.7710788619
"RECENT","TN","Power",4122.55080000001,2010,"C",273.281084082077
"RECENT","TN","Power",4122.55080000001,2011,"C",399.542551589284
"RECENT","TN","Power",4122.55080000001,2012,"C",374.470087971194
"RECENT","TN","Power",4122.55080000001,2013,"C",359.460735446507
"RECENT","TN","Power",4122.55080000001,2014,"C",252.848072228998
"RECENT","TN","Power-Lone_Pine",429.7617,2009,"C",154.714539175495
"RECENT","TN","Power-Lone_Pine",429.7617,2010,"C",NA
"RECENT","TN","Power-Lone_Pine",429.7617,2011,"C",NA
"RECENT","TN","Power-Lone_Pine",429.7617,2012,"C",145.123440475723
"RECENT","TN","Power-Lone_Pine",429.7617,2013,"C",NA
"RECENT","TN","Power-Lone_Pine",429.7617,2014,"C",140.622052772785
"RECENT","TN","Lone_Pine",3692.78910000001,2009,"C",349.311170843674
"RECENT","TN","Lone_Pine",3692.78910000001,2010,"C",292.610716744703
"RECENT","TN","Lone_Pine",3692.78910000001,2011,"C",442.820239434345
"RECENT","TN","Lone_Pine",3692.78910000001,2012,"C",379.09932428837
"RECENT","TN","Lone_Pine",3692.78910000001,2013,"C",393.763471476248
"RECENT","TN","Lone_Pine",3692.78910000001,2014,"C",256.937898343049
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2009,"C",4287.42167761516
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2010,"C",NA
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2011,"C",1286.71869614138
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2012,"C",1898.91010374877
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2013,"C",1488.02067157326
"RECENT","TN","Lone_Pine-Godowa-Sycan",782.0874,2014,"C",879.151286284205
"RECENT","TN","Godowa",1470.1266,2009,"C",239.541749662884
"RECENT","TN","Godowa",1470.1266,2010,"C",209.611065249031
"RECENT","TN","Godowa",1470.1266,2011,"C",266.651481505186
"RECENT","TN","Godowa",1470.1266,2012,"C",231.116769251985
"RECENT","TN","Godowa",1470.1266,2013,"C",236.040012352307
"RECENT","TN","Godowa",1470.1266,2014,"C",187.229368133906
"RECENT","TN","Godowa-SF-NF",1003.7322,2009,"C",295.453880604305
"RECENT","TN","Godowa-SF-NF",1003.7322,2010,"C",251.569336516209
"RECENT","TN","Godowa-SF-NF",1003.7322,2011,"C",345.90205963248
"RECENT","TN","Godowa-SF-NF",1003.7322,2012,"C",305.244862547216
"RECENT","TN","Godowa-SF-NF",1003.7322,2013,"C",316.517814827136
"RECENT","TN","Godowa-SF-NF",1003.7322,2014,"C",249.427956108153
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2009,"C",112.314807431648
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2010,"C",190.920736498219
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2011,"C",131.54534420082
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2012,"C",189.5324723929
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2013,"C",172.095942525372
"RECENT","TN","Godowa-SF_Ivory-NF_Ivory",181.6488,2014,"C",69.7085213319093
"RECENT","TN","Sycan",1440.5751,2009,"C",535.34735170245
"RECENT","TN","Sycan",1440.5751,2010,"C",468.907152537323
"RECENT","TN","Sycan",1440.5751,2011,"C",517.035401103377
"RECENT","TN","Sycan",1440.5751,2012,"C",507.849685704147
"RECENT","TN","Sycan",1440.5751,2013,"C",396.360338988861
"RECENT","TN","Sycan",1440.5751,2014,"C",398.937401061039
"RECENT","TN","SF_Ivory",753.1524,2009,"C",397.786926995961
"RECENT","TN","SF_Ivory",753.1524,2010,"C",310.335294706237
"RECENT","TN","SF_Ivory",753.1524,2011,"C",377.034422340434
"RECENT","TN","SF_Ivory",753.1524,2012,"C",329.838958716596
"RECENT","TN","SF_Ivory",753.1524,2013,"C",458.263285284221
"RECENT","TN","SF_Ivory",753.1524,2014,"C",407.948874909568
"RECENT","TN","SF_Ivory-SF",473.6106,2009,"C",659.870421803882
"RECENT","TN","SF_Ivory-SF",473.6106,2010,"C",609.352269160204
"RECENT","TN","SF_Ivory-SF",473.6106,2011,"C",585.536788936199
"RECENT","TN","SF_Ivory-SF",473.6106,2012,"C",585.242610383455
"RECENT","TN","SF_Ivory-SF",473.6106,2013,"C",752.020656436518
"RECENT","TN","SF_Ivory-SF",473.6106,2014,"C",1194.78633204207
"RECENT","TN","SF",279.5418,2009,"C",196.360225121374
"RECENT","TN","SF",279.5418,2010,"C",188.094851097277
"RECENT","TN","SF",279.5418,2011,"C",236.171356393284
"RECENT","TN","SF",279.5418,2012,"C",188.761656045877
"RECENT","TN","SF",279.5418,2013,"C",169.275878146411
"RECENT","TN","SF",279.5418,2014,"C",134.389203202661
"RECENT","TN","NF_Ivory",535.3254,2009,"C",244.648736843045
"RECENT","TN","NF_Ivory",535.3254,2010,"C",164.306675443829
"RECENT","TN","NF_Ivory",535.3254,2011,"C",253.020991709283
"RECENT","TN","NF_Ivory",535.3254,2012,"C",206.887253640783
"RECENT","TN","NF_Ivory",535.3254,2013,"C",149.374075176421
"RECENT","TN","NF_Ivory",535.3254,2014,"C",186.04529877406
"RECENT","TN","NF_Ivory-NF",348.4728,2009,"C",594.285749586264
"RECENT","TN","NF_Ivory-NF",348.4728,2010,"C",533.375681353445
"RECENT","TN","NF_Ivory-NF",348.4728,2011,"C",532.039676830441
"RECENT","TN","NF_Ivory-NF",348.4728,2012,"C",524.248972945165
"RECENT","TN","NF_Ivory-NF",348.4728,2013,"C",333.307779451968
"RECENT","TN","NF_Ivory-NF",348.4728,2014,"C",544.402867972683
"RECENT","TN","NF",186.8526,2009,"C",158.332297199721
"RECENT","TN","NF",186.8526,2010,"C",146.015218245951
"RECENT","TN","NF",186.8526,2011,"C",140.719758979156
"RECENT","TN","NF",186.8526,2012,"C",140.134618255866
"RECENT","TN","NF",186.8526,2013,"C",108.7069550199
"RECENT","TN","NF",186.8526,2014,"C",120.48703083491
"RECENT","TP","Power",4122.55080000001,2009,"C",62.925137293228
"RECENT","TP","Power",4122.55080000001,2010,"C",60.3803459793978
"RECENT","TP","Power",4122.55080000001,2011,"C",78.1045517021078
"RECENT","TP","Power",4122.55080000001,2012,"C",78.1567170077218
"RECENT","TP","Power",4122.55080000001,2013,"C",71.3835920362529
"RECENT","TP","Power",4122.55080000001,2014,"C",62.2689432859322
"RECENT","TP","Power-Lone_Pine",429.7617,2009,"C",179.148377811504
"RECENT","TP","Power-Lone_Pine",429.7617,2010,"C",96.0077791552933
"RECENT","TP","Power-Lone_Pine",429.7617,2011,"C",NA
"RECENT","TP","Power-Lone_Pine",429.7617,2012,"C",191.512584483202
"RECENT","TP","Power-Lone_Pine",429.7617,2013,"C",1207.05519600328
"RECENT","TP","Power-Lone_Pine",429.7617,2014,"C",89.8813954016807
"RECENT","TP","Lone_Pine",3692.78910000001,2009,"C",58.2402760988705
"RECENT","TP","Lone_Pine",3692.78910000001,2010,"C",58.4803687189606
"RECENT","TP","Lone_Pine",3692.78910000001,2011,"C",79.8551749662232
"RECENT","TP","Lone_Pine",3692.78910000001,2012,"C",75.8686909815603
"RECENT","TP","Lone_Pine",3692.78910000001,2013,"C",66.3271088499336
"RECENT","TP","Lone_Pine",3692.78910000001,2014,"C",61.2626692660286
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2009,"C",NA
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2010,"C",NA
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2011,"C",210.629477815273
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2012,"C",495.967376550863
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2013,"C",118.926894265722
"RECENT","TP","Lone_Pine-Godowa-Sycan",782.0874,2014,"C",116.600909198376
"RECENT","TP","Godowa",1470.1266,2009,"C",61.2900332927315
"RECENT","TP","Godowa",1470.1266,2010,"C",57.9759984514327
"RECENT","TP","Godowa",1470.1266,2011,"C",68.2789594629721
"RECENT","TP","Godowa",1470.1266,2012,"C",61.8081921542603
"RECENT","TP","Godowa",1470.1266,2013,"C",62.5340225152494
"RECENT","TP","Godowa",1470.1266,2014,"C",59.8636180794946
"RECENT","TP","Godowa-SF-NF",1003.7322,2009,"C",73.8618939993878
"RECENT","TP","Godowa-SF-NF",1003.7322,2010,"C",67.0446836124251
"RECENT","TP","Godowa-SF-NF",1003.7322,2011,"C",84.2347443036862
"RECENT","TP","Godowa-SF-NF",1003.7322,2012,"C",70.8443075849036
"RECENT","TP","Godowa-SF-NF",1003.7322,2013,"C",70.6244669810136
"RECENT","TP","Godowa-SF-NF",1003.7322,2014,"C",71.7726111206755
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2009,"C",68.4842209148201
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2010,"C",63.391620912832
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2011,"C",54.0213135564598
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2012,"C",51.2705367203784
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2013,"C",60.0419777908072
"RECENT","TP","Godowa-SF_Ivory-NF_Ivory",181.6488,2014,"C",41.2941926229323
"RECENT","TP","Sycan",1440.5751,2009,"C",51.3892305177503
"RECENT","TP","Sycan",1440.5751,2010,"C",46.7429581996532
"RECENT","TP","Sycan",1440.5751,2011,"C",54.3147733601468
"RECENT","TP","Sycan",1440.5751,2012,"C",44.568715350318
"RECENT","TP","Sycan",1440.5751,2013,"C",50.2530228075647
"RECENT","TP","Sycan",1440.5751,2014,"C",46.0344808459271
"RECENT","TP","SF_Ivory",753.1524,2009,"C",45.5448301922531
"RECENT","TP","SF_Ivory",753.1524,2010,"C",50.155695927425
"RECENT","TP","SF_Ivory",753.1524,2011,"C",72.5865124010531
"RECENT","TP","SF_Ivory",753.1524,2012,"C",66.3233438051392
"RECENT","TP","SF_Ivory",753.1524,2013,"C",74.7209148953731
"RECENT","TP","SF_Ivory",753.1524,2014,"C",70.401214858914
"RECENT","TP","SF_Ivory-SF",473.6106,2009,"C",50.2262128457582
"RECENT","TP","SF_Ivory-SF",473.6106,2010,"C",65.5898432297781
"RECENT","TP","SF_Ivory-SF",473.6106,2011,"C",99.6991079240165
"RECENT","TP","SF_Ivory-SF",473.6106,2012,"C",97.3741294873514
"RECENT","TP","SF_Ivory-SF",473.6106,2013,"C",112.065501674154
"RECENT","TP","SF_Ivory-SF",473.6106,2014,"C",158.585095812171
"RECENT","TP","SF",279.5418,2009,"C",41.9469101141515
"RECENT","TP","SF",279.5418,2010,"C",43.8460975629477
"RECENT","TP","SF",279.5418,2011,"C",54.2693901855819
"RECENT","TP","SF",279.5418,2012,"C",49.1718228254511
"RECENT","TP","SF",279.5418,2013,"C",37.9827208493838
"RECENT","TP","SF",279.5418,2014,"C",39.7423369614024
"RECENT","TP","NF_Ivory",535.3254,2009,"C",66.0742717977355
"RECENT","TP","NF_Ivory",535.3254,2010,"C",55.7451028938898
"RECENT","TP","NF_Ivory",535.3254,2011,"C",73.8573814949752
"RECENT","TP","NF_Ivory",535.3254,2012,"C",68.0202404751564
"RECENT","TP","NF_Ivory",535.3254,2013,"C",56.7049675968731
"RECENT","TP","NF_Ivory",535.3254,2014,"C",72.0018582994505
"RECENT","TP","NF_Ivory-NF",348.4728,2009,"C",138.884397488526
"RECENT","TP","NF_Ivory-NF",348.4728,2010,"C",185.642314862871
"RECENT","TP","NF_Ivory-NF",348.4728,2011,"C",135.06203662286
"RECENT","TP","NF_Ivory-NF",348.4728,2012,"C",133.592002389287
"RECENT","TP","NF_Ivory-NF",348.4728,2013,"C",53.710080279754
"RECENT","TP","NF_Ivory-NF",348.4728,2014,"C",183.896983323164
"RECENT","TP","NF",186.8526,2009,"C",48.0993132248356
"RECENT","TP","NF",186.8526,2010,"C",49.3072572476582
"RECENT","TP","NF",186.8526,2011,"C",49.2233387365157
"RECENT","TP","NF",186.8526,2012,"C",54.2281299326671
"RECENT","TP","NF",186.8526,2013,"C",57.3671270573169
"RECENT","TP","NF",186.8526,2014,"C",51.531659766199
"RECENT","TSS","Power",4122.55080000001,2011,"C",17646.9007869456
"RECENT","TSS","Power",4122.55080000001,2012,"C",17054.0293068506
"RECENT","TSS","Power",4122.55080000001,2013,"C",11481.6133628632
"RECENT","TSS","Power",4122.55080000001,2014,"C",8174.63333233345
"RECENT","TSS","Power-Lone_Pine",429.7617,2011,"C",NA
"RECENT","TSS","Power-Lone_Pine",429.7617,2012,"C",100783.175500539
"RECENT","TSS","Power-Lone_Pine",429.7617,2013,"C",NA
"RECENT","TSS","Power-Lone_Pine",429.7617,2014,"C",NA
"RECENT","TSS","Lone_Pine",3692.78910000001,2011,"C",16523.7883853945
"RECENT","TSS","Lone_Pine",3692.78910000001,2012,"C",15212.1398491344
"RECENT","TSS","Lone_Pine",3692.78910000001,2013,"C",16462.8425091052
"RECENT","TSS","Lone_Pine",3692.78910000001,2014,"C",8740.0439795373
"RECENT","TSS","Lone_Pine-Godowa-Sycan",782.0874,2011,"C",19532.3630324292
"RECENT","TSS","Lone_Pine-Godowa-Sycan",782.0874,2012,"C",68554.7784033732
"RECENT","TSS","Lone_Pine-Godowa-Sycan",782.0874,2013,"C",43119.6310958505
"RECENT","TSS","Lone_Pine-Godowa-Sycan",782.0874,2014,"C",25409.9363562566
"RECENT","TSS","Godowa",1470.1266,2011,"C",18027.5147729978
"RECENT","TSS","Godowa",1470.1266,2012,"C",14261.3337340086
"RECENT","TSS","Godowa",1470.1266,2013,"C",14693.0147090588
"RECENT","TSS","Godowa",1470.1266,2014,"C",8461.80573890377
"RECENT","TSS","Godowa-SF-NF",1003.7322,2011,"C",25892.8476432246
"RECENT","TSS","Godowa-SF-NF",1003.7322,2012,"C",21348.3914351563
"RECENT","TSS","Godowa-SF-NF",1003.7322,2013,"C",22856.1435032953
"RECENT","TSS","Godowa-SF-NF",1003.7322,2014,"C",13805.3137548182
"RECENT","TSS","Godowa-SF_Ivory-NF_Ivory",181.6488,2011,"C",NA
"RECENT","TSS","Godowa-SF_Ivory-NF_Ivory",181.6488,2012,"C",406.206259332446
"RECENT","TSS","Godowa-SF_Ivory-NF_Ivory",181.6488,2013,"C",15967.93915691
"RECENT","TSS","Godowa-SF_Ivory-NF_Ivory",181.6488,2014,"C",NA
"RECENT","TSS","Sycan",1440.5751,2011,"C",11766.4167244422
"RECENT","TSS","Sycan",1440.5751,2012,"C",8748.27115480665
"RECENT","TSS","Sycan",1440.5751,2013,"C",7666.25032521077
"RECENT","TSS","Sycan",1440.5751,2014,"C",3291.51946138725
"RECENT","TSS","SF_Ivory",753.1524,2011,"C",23270.6019053202
"RECENT","TSS","SF_Ivory",753.1524,2012,"C",23508.3435993827
"RECENT","TSS","SF_Ivory",753.1524,2013,"C",23130.3950188395
"RECENT","TSS","SF_Ivory",753.1524,2014,"C",33648.3781772226
"RECENT","TSS","SF_Ivory-SF",473.6106,2011,"C",35118.8648667918
"RECENT","TSS","SF_Ivory-SF",473.6106,2012,"C",50510.6049594539
"RECENT","TSS","SF_Ivory-SF",473.6106,2013,"C",41731.9749576945
"RECENT","TSS","SF_Ivory-SF",473.6106,2014,"C",118703.371742439
"RECENT","TSS","SF",279.5418,2011,"C",15265.9798276404
"RECENT","TSS","SF",279.5418,2012,"C",8593.10580294939
"RECENT","TSS","SF",279.5418,2013,"C",4830.86321778237
"RECENT","TSS","SF",279.5418,2014,"C",4077.32013236439
"RECENT","TSS","NF_Ivory",535.3254,2011,"C",29923.7162463798
"RECENT","TSS","NF_Ivory",535.3254,2012,"C",20434.5893137094
"RECENT","TSS","NF_Ivory",535.3254,2013,"C",7475.18329276233
"RECENT","TSS","NF_Ivory",535.3254,2014,"C",21643.8454738796
"RECENT","TSS","NF_Ivory-NF",348.4728,2011,"C",91056.9211377149
"RECENT","TSS","NF_Ivory-NF",348.4728,2012,"C",87523.4729218397
"RECENT","TSS","NF_Ivory-NF",348.4728,2013,"C",27265.9952097994
"RECENT","TSS","NF_Ivory-NF",348.4728,2014,"C",125419.525339536
"RECENT","TSS","NF",186.8526,2011,"C",5318.43123810442
"RECENT","TSS","NF",186.8526,2012,"C",6323.37326758194
"RECENT","TSS","NF",186.8526,2013,"C",3099.50168837538
"RECENT","TSS","NF",186.8526,2014,"C",2659.02581061954
"RECENT","PP","Power",4122.55080000001,2009,"C",23.8866142855744
"RECENT","PP","Power",4122.55080000001,2010,"C",22.3896554618951
"RECENT","PP","Power",4122.55080000001,2011,"C",37.5317458926477
"RECENT","PP","Power",4122.55080000001,2012,"C",40.787115521235
"RECENT","PP","Power",4122.55080000001,2013,"C",29.18695670166
"RECENT","PP","Power",4122.55080000001,2014,"C",28.3350185595117
"RECENT","PP","Power-Lone_Pine",429.7617,2009,"C",67.1538145416421
"RECENT","PP","Power-Lone_Pine",429.7617,2010,"C",NA
"RECENT","PP","Power-Lone_Pine",429.7617,2011,"C",NA
"RECENT","PP","Power-Lone_Pine",429.7617,2012,"C",114.847023846924
"RECENT","PP","Power-Lone_Pine",429.7617,2013,"C",385.592515977639
"RECENT","PP","Power-Lone_Pine",429.7617,2014,"C",48.4373797769133
"RECENT","PP","Lone_Pine",3692.78910000001,2009,"C",22.1425497889707
"RECENT","PP","Lone_Pine",3692.78910000001,2010,"C",24.722482254727
"RECENT","PP","Lone_Pine",3692.78910000001,2011,"C",43.1135034226859
"RECENT","PP","Lone_Pine",3692.78910000001,2012,"C",39.2922568825239
"RECENT","PP","Lone_Pine",3692.78910000001,2013,"C",27.6000906466361
"RECENT","PP","Lone_Pine",3692.78910000001,2014,"C",27.6024329946009
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2009,"C",NA
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2010,"C",NA
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2011,"C",108.023285701949
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2012,"C",330.978424662116
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2013,"C",39.3300359118451
"RECENT","PP","Lone_Pine-Godowa-Sycan",782.0874,2014,"C",89.0028175144729
"RECENT","PP","Godowa",1470.1266,2009,"C",20.233674840522
"RECENT","PP","Godowa",1470.1266,2010,"C",20.3857001870277
"RECENT","PP","Godowa",1470.1266,2011,"C",32.9222178202235
"RECENT","PP","Godowa",1470.1266,2012,"C",24.5653376535199
"RECENT","PP","Godowa",1470.1266,2013,"C",24.9601587836908
"RECENT","PP","Godowa",1470.1266,2014,"C",22.8565604537393
"RECENT","PP","Godowa-SF-NF",1003.7322,2009,"C",24.4170185569542
"RECENT","PP","Godowa-SF-NF",1003.7322,2010,"C",21.8678961207448
"RECENT","PP","Godowa-SF-NF",1003.7322,2011,"C",38.1855193885634
"RECENT","PP","Godowa-SF-NF",1003.7322,2012,"C",25.2480268452005
"RECENT","PP","Godowa-SF-NF",1003.7322,2013,"C",29.5934609869277
"RECENT","PP","Godowa-SF-NF",1003.7322,2014,"C",25.6574403504974
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2009,"C",6.22617068906391
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2010,"C",16.6899575468611
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2011,"C",NA
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2012,"C",0.463980854692689
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2013,"C",19.1940480732969
"RECENT","PP","Godowa-SF_Ivory-NF_Ivory",181.6488,2014,"C",NA
"RECENT","PP","Sycan",1440.5751,2009,"C",30.8767925376739
"RECENT","PP","Sycan",1440.5751,2010,"C",27.257775773147
"RECENT","PP","Sycan",1440.5751,2011,"C",40.9088775826256
"RECENT","PP","Sycan",1440.5751,2012,"C",29.9296157124303
"RECENT","PP","Sycan",1440.5751,2013,"C",31.6865456760756
"RECENT","PP","Sycan",1440.5751,2014,"C",29.2376216255881
"RECENT","PP","SF_Ivory",753.1524,2009,"C",24.5825276576361
"RECENT","PP","SF_Ivory",753.1524,2010,"C",27.4881098506417
"RECENT","PP","SF_Ivory",753.1524,2011,"C",45.3862985131086
"RECENT","PP","SF_Ivory",753.1524,2012,"C",40.7758862958654
"RECENT","PP","SF_Ivory",753.1524,2013,"C",39.2687214364726
"RECENT","PP","SF_Ivory",753.1524,2014,"C",43.0123544889667
"RECENT","PP","SF_Ivory-SF",473.6106,2009,"C",31.3410509889174
"RECENT","PP","SF_Ivory-SF",473.6106,2010,"C",41.2992290282183
"RECENT","PP","SF_Ivory-SF",473.6106,2011,"C",61.4746069936244
"RECENT","PP","SF_Ivory-SF",473.6106,2012,"C",63.1798362058665
"RECENT","PP","SF_Ivory-SF",473.6106,2013,"C",63.0592470596101
"RECENT","PP","SF_Ivory-SF",473.6106,2014,"C",113.675649717175
"RECENT","PP","SF",279.5418,2009,"C",19.3882018373086
"RECENT","PP","SF",279.5418,2010,"C",21.842017891862
"RECENT","PP","SF",279.5418,2011,"C",34.5171247216057
"RECENT","PP","SF",279.5418,2012,"C",28.4006175718475
"RECENT","PP","SF",279.5418,2013,"C",15.8645008468496
"RECENT","PP","SF",279.5418,2014,"C",18.4448562475839
"RECENT","PP","NF_Ivory",535.3254,2009,"C",30.5535840550053
"RECENT","PP","NF_Ivory",535.3254,2010,"C",20.6388862196193
"RECENT","PP","NF_Ivory",535.3254,2011,"C",44.2242737335543
"RECENT","PP","NF_Ivory",535.3254,2012,"C",35.2284861057292
"RECENT","PP","NF_Ivory",535.3254,2013,"C",21.1287481309101
"RECENT","PP","NF_Ivory",535.3254,2014,"C",37.9278620915656
"RECENT","PP","NF_Ivory-NF",348.4728,2009,"C",102.05216564983
"RECENT","PP","NF_Ivory-NF",348.4728,2010,"C",95.0257874794662
"RECENT","PP","NF_Ivory-NF",348.4728,2011,"C",100.278617662159
"RECENT","PP","NF_Ivory-NF",348.4728,2012,"C",99.3443481681545
"RECENT","PP","NF_Ivory-NF",348.4728,2013,"C",26.7917223781496
"RECENT","PP","NF_Ivory-NF",348.4728,2014,"C",131.801997376378
"RECENT","PP","NF",186.8526,2009,"C",12.9024121885262
"RECENT","PP","NF",186.8526,2010,"C",16.9521913232984
"RECENT","PP","NF",186.8526,2011,"C",21.6631613108244
"RECENT","PP","NF",186.8526,2012,"C",21.7426039015878
"RECENT","PP","NF",186.8526,2013,"C",19.8766836707132
"RECENT","PP","NF",186.8526,2014,"C",20.7544402288153
"POR","NH4","Power",4122.55080000001,2002,"L_AREA",1.85311497922065
"POR","NH4","Power",4122.55080000001,2003,"L_AREA",1.47457446953948
"POR","NH4","Power",4122.55080000001,2004,"L_AREA",1.8379738246492
"POR","NH4","Power",4122.55080000001,2005,"L_AREA",1.71941223267097
"POR","NH4","Power",4122.55080000001,2006,"L_AREA",4.91403167069647
"POR","NH4","Power",4122.55080000001,2007,"L_AREA",2.15987393882206
"POR","NH4","Power",4122.55080000001,2008,"L_AREA",1.90480475487208
"POR","NH4","Power",4122.55080000001,2009,"L_AREA",1.0190855315248
"POR","NH4","Power",4122.55080000001,2010,"L_AREA",0.786537676510653
"POR","NH4","Power",4122.55080000001,2011,"L_AREA",2.81618210535131
"POR","NH4","Power",4122.55080000001,2012,"L_AREA",1.8552264654586
"POR","NH4","Power",4122.55080000001,2013,"L_AREA",0.924682871814968
"POR","NH4","Power",4122.55080000001,2014,"L_AREA",0.64544432573951
