"DATE","TIME","YEAR","MONTH","DAY","SITE_DESCRIPTION","SITE","FLOW_cfs","STAGE_ft","TEMP_degC","COND_uScm","DO_ppm","PH_su","PSAT_pct","TP_ppb","PO4_ppb","NH4_ppb","NO23_ppb","NO2_ppb","TN_ppb","SIO2_ppb","TSS_ppm","TURBIDITY_NTU","TP_DUP","PO4_DUP","NH4_DUP","NO23_DUP","NO2_DUP","TN_DUP","SIO2_DUP","TSS_DUP","NOTES","TP_MDL","PO4_MDL","NH4_MDL","NO23_MDL","NO2_MDL","TN_MDL","TP_ppm","NH4_ppm","NO2_ppm","NO23_ppm","TN_ppm","SIO2_ppm","PO4_ppm","INDEX"
2019-06-12,"947","2019","6","12","Sprague R @ Godowa Rd","SR0060",282.392,2.3,17.55,87,8.65,7.53,105.1,46,36,6,8,0.5,189,32600,1,3.78,0.048,0.036,0.003,0.008,5e-04,0.192,33,2.5,"TSS and Dup failed",9,3,6,8,1,30,0.046,0.006,5e-04,0.008,0.189,32.6,0.036,"870"
2019-06-12,"930","2019","6","12","Sycan R @ Drews Rd","SR0070",98.6,2.38,19.83,79,6.75,7.31,85.8,34,18,10,9,0.5,431,29700,3.4,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.034,0.01,5e-04,0.009,0.431,29.7,0.018,"871"
2019-06-10,"1107","2019","6","10","Sprague R @ Lone Pine","SR0080",583.174,2.54,16.63,85,8.19,7.86,97.6,50,32,13,4,0.5,319,30000,2.9,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.013,5e-04,0.004,0.319,30,0.032,"872"
2019-06-10,"1010","2019","6","10","Sprague R @ Power Plant","SR0090",669,2.49,17.26,85,9,7.17,108.6,51,36,12,4,0.5,286,29800,4.2,3.12,0.06,0.035,0.009,0.004,5e-04,0.314,29.4,3.2,NA,9,3,6,8,1,30,0.051,0.012,5e-04,0.004,0.286,29.8,0.036,"873"
2019-06-13,"1040","2019","6","13","N. Fork Sprague R @ Ivory Pine","SR0140",139.057,2,15.83,61,8.95,7.38,104.8,60,43,13,8,0.5,186,30000,7.1,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.06,0.013,5e-04,0.008,0.186,30,0.043,"874"
2019-06-13,"941","2019","6","13","SF Sprague @ Ivory Pine","SR0150",68.916,0.84,18.66,107,6.67,6.96,82.8,71,47,10,11,0.5,468,35800,7.6,6.37,0.071,0.048,0.009,0.004,5e-04,0.483,35.7,8.2,NA,9,3,6,8,1,30,0.071,0.01,5e-04,0.011,0.468,35.8,0.047,"875"
2019-06-24,"1240","2019","6","24","NF Sprague @ 3411 Rd","SR0040",78.15,4.26,11.57,52,9.75,7.21,104.9,38,36,8,11,0.5,81,30700,1,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.038,0.008,5e-04,0.011,0.081,30.7,0.036,"876"
2019-06-24,"1108","2019","6","24","SF Sprague @ Picnic Area","SR0050",37.869,1.2,13.72,84,8.85,7.38,99.9,39,25,12,10,0.5,105,36300,1,2.08,0.038,0.025,0.012,0.01,5e-04,0.112,36.8,2,"2.a. TP and Dup changed from 45, 29  Turbidity and Dup failed",9,3,6,8,1,30,0.039,0.012,5e-04,0.01,0.105,36.3,0.025,"877"
2019-06-26,"1105","2019","6","26","Sprague R @ Godowa Rd","SR0060",234.774,1.92,16.3,95,9.02,7.82,107.8,31,15,8,13,0.5,484,32400,1,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.031,0.008,5e-04,0.013,0.484,32.4,0.015,"878"
2019-06-26,"1154","2019","6","26","Sycan R @ Drews Rd","SR0070",53.088,1.52,18.24,91,9.15,7.92,113.7,54,38,6,8,0.5,157,34600,3,4.14,0.054,0.038,0.003,0.009,5e-04,0.157,33.5,2.5,"2.a. TP and Dup changed from 43, 753  Turbidity and Dup failed",9,3,6,8,1,30,0.054,0.006,5e-04,0.008,0.157,34.6,0.038,"879"
2019-06-27,"1125","2019","6","27","Sprague R @ Lone Pine","SR0080",258.422,1.38,17.85,99,8.38,8.38,103.2,47,31,8,8,0.5,236,31900,1,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.008,5e-04,0.008,0.236,31.9,0.031,"880"
2019-06-27,"1000","2019","6","27","Sprague R @ Power Plant","SR0090",287,2.01,18.08,97,9.12,8.43,113.1,55,36,7,8,0.5,240,31700,1,4.61,0.047,0.036,0.006,0.008,5e-04,0.234,31.3,1,NA,9,3,6,8,1,30,0.055,0.007,5e-04,0.008,0.24,31.7,0.036,"881"
2019-06-25,"1222","2019","6","25","N. Fork Sprague R @ Ivory Pine","SR0140",101.77,1.64,13.95,75,9.64,6.97,109.5,42,36,8,12,0.5,124,31700,3.2,3.79,0.044,0.035,0.008,0.004,5e-04,0.128,31.8,3.3,NA,9,3,6,8,1,30,0.042,0.008,5e-04,0.012,0.124,31.7,0.036,"882"
2019-06-25,"1122","2019","6","25","SF Sprague @ Ivory Pine","SR0150",44.18,0.5,17.39,115,8.19,7.16,100,61,42,13,9,0.5,416,36200,4.4,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.061,0.013,5e-04,0.009,0.416,36.2,0.042,"883"
2019-07-09,"1235","2019","7","9","NF Sprague @ 3411 Rd","SR0040",54.18,4.16,11.51,56,9.81,6.76,105.5,42,37,9,4,0.5,62,28700,1,0.856,0.043,0.037,0.01,0.004,5e-04,0.082,28.6,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.042,0.009,5e-04,0.004,0.062,28.7,0.037,"884"
2019-07-09,"1058","2019","7","9","SF Sprague @ Picnic Area","SR0050",23.138,1,14.53,94,9.41,7.26,108.3,47,25,14,4,0.5,155,36200,21.3,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.014,5e-04,0.004,0.155,36.2,0.025,"885"
2019-07-11,"1159","2019","7","11","Sprague R @ Godowa Rd","SR0060",191.271,1.62,19.34,103,8.86,7.68,112.7,57,39,12,4,0.5,161,32200,2.9,2.54,0.056,0.038,0.014,0.004,5e-04,0.184,32.1,3.1,"Turbidity and Dup failed",9,3,6,8,1,30,0.057,0.012,5e-04,0.004,0.161,32.2,0.039,"886"
2019-07-11,"1045","2019","7","11","Sycan R @ Drews Rd","SR0070",31.986,1.18,19.67,102,9.1,8.07,116.5,32,12,14,12,0.5,364,24900,2.4,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.032,0.014,5e-04,0.012,0.364,24.9,0.012,"887"
2019-07-10,"903","2019","7","10","Sprague R @ Lone Pine","SR0080",206.65,1.28,19.47,106,7.56,8.48,96.4,33,17,10,4,0.5,216,29700,3.7,2.28,0.034,0.016,0.009,0.004,5e-04,0.213,29.6,3,"Turbidity and Dup failed",9,3,6,8,1,30,0.033,0.01,5e-04,0.004,0.216,29.7,0.017,"888"
2019-07-10,"1048","2019","7","10","Sprague R @ Power Plant","SR0090",193,1.77,19.58,101,9.12,8.64,116.7,40,16,9,4,0.5,213,28500,1,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.04,0.009,5e-04,0.004,0.213,28.5,0.016,"889"
2019-07-08,"1210","2019","7","8","N. Fork Sprague R @ Ivory Pine","SR0140",75.388,1.4,15.06,75,9.72,6.7,113.1,51,39,14,4,2,125,31100,2,2.87,0.056,0.039,0.013,0.004,0.001,0.129,31.3,2.4,NA,9,3,6,8,1,30,0.051,0.014,0.002,0.004,0.125,31.1,0.039,"890"
2019-07-08,"1105","2019","7","8","SF Sprague @ Ivory Pine","SR0150",31.944,0.26,18.21,125,8.18,7.1,101.6,62,38,16,4,1,455,35200,8.4,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.062,0.016,0.001,0.004,0.455,35.2,0.038,"891"
2019-07-22,"1122","2019","7","22","NF Sprague @ 3411 Rd","SR0040",50.48,4.1,12.57,58,9.61,6.45,105.4,46,39,17,8,0.5,56,29500,1,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.046,0.017,5e-04,0.008,0.056,29.5,0.039,"892"
2019-07-22,"1250","2019","7","22","SF Sprague @ Picnic Area","SR0050",15.1,0.9,20.2,99,9.01,7.73,116,36,25,15,9,0.5,106,37300,1,4.38,0.037,0.025,0.013,0.008,5e-04,0.092,36.3,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.036,0.015,5e-04,0.009,0.106,37.3,0.025,"893"
2019-07-25,"1117","2019","7","25","Sprague R @ Godowa Rd","SR0060",168,1.49,18.64,95,8.89,7.62,111.1,50,35,18,4,0.5,126,33300,2.7,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.05,0.018,5e-04,0.004,0.126,33.3,0.035,"894"
2019-07-25,"948","2019","7","25","Sycan R @ Drews Rd","SR0070",16.31,0.98,18.73,115,7.29,7.55,91.1,41,25,21,15,0.5,309,27700,1,1.93,0.038,0.025,0.019,0.016,5e-04,0.292,28,1,"2.a. NH4 and Dup changed from 42, 23",9,3,6,8,1,30,0.041,0.021,5e-04,0.015,0.309,27.7,0.025,"895"
2019-07-24,"1037","2019","7","24","Sprague R @ Lone Pine","SR0080",205.375,1.1,21.83,105,6.59,8.4,87.6,30,17,12,4,0.5,214,26500,1,1.64,0.03,0.016,0.013,0.004,5e-04,0.229,26.7,1,NA,9,3,6,8,1,30,0.03,0.012,5e-04,0.004,0.214,26.5,0.017,"896"
2019-07-24,"914","2019","7","24","Sprague R @ Power Plant","SR0090",203,1.64,21.84,104,7.68,7.99,102.2,21,9,11,4,0.5,213,27900,1,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.021,0.011,5e-04,0.004,0.213,27.9,0.009,"897"
2019-07-23,"1235","2019","7","23","N. Fork Sprague R @ Ivory Pine","SR0140",85.295,1.48,16.81,72,9.5,6.71,114.3,48,37,13,4,0.5,75,31600,2.9,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.048,0.013,5e-04,0.004,0.075,31.6,0.037,"898"
2019-07-23,"1106","2019","7","23","SF Sprague @ Ivory Pine","SR0150",15.8,0.04,21.97,139,7.54,7.55,100.6,64,55,19,10,0.5,333,36800,3.6,4.54,0.066,0.045,0.019,0.009,5e-04,0.33,36.9,3.3,NA,9,3,6,8,1,30,0.064,0.019,5e-04,0.01,0.333,36.8,0.055,"899"
2019-08-05,"1124","2019","7","5","NF Sprague @ 3411 Rd","SR0040",45.6,4.04,11.67,58,9.64,7.61,102.9,49,42,12,12,0.5,89,30100,1,0.846,0.05,0.042,0.012,0.012,5e-04,0.084,30,2,NA,9,3,6,8,1,30,0.049,0.012,5e-04,0.012,0.089,30.1,0.042,"900"
2019-08-05,"1055","2019","7","5","SF Sprague @ Picnic Area","SR0050",13.9,0.86,17.69,102,9.19,7.51,112.5,33,24,12,4,0.5,106,36300,1,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.033,0.012,5e-04,0.004,0.106,36.3,0.024,"901"
2019-08-07,"1230","2019","8","7","Sprague R @ Godowa Rd","SR0060",160.15,1.32,19.49,92,9.14,8.03,116.6,56,42,14,4,0.5,161,32000,3.3,3.32,0.063,0.042,0.013,0.004,5e-04,0.147,31.8,3.4,NA,9,3,6,8,1,30,0.056,0.014,5e-04,0.004,0.161,32,0.042,"902"
2019-08-07,"1012","2019","8","7","Sycan R @ Drews Rd","SR0070",13.076,0.94,20.75,114,9.48,8.31,123.9,61,32,12,25,0.5,246,28900,1,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.061,0.012,5e-04,0.025,0.246,28.9,0.032,"903"
2019-08-08,"910","2019","8","8","Sprague R @ Lone Pine","SR0080",180.055,0.96,22.06,106,5.48,8.22,73.5,29,10,9,4,0.5,252,25700,2.2,1.1,0.028,0.009,0.011,0.004,5e-04,0.254,25.7,3.1,NA,9,3,6,8,1,30,0.029,0.009,5e-04,0.004,0.252,25.7,0.01,"904"
2019-08-08,"845","2019","8","8","Sprague R @ Power Plant","SR0090",155,1.45,21.53,101,7.37,8.36,97.8,32,12,14,9,0.5,399,22500,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.032,0.014,5e-04,0.009,0.399,22.5,0.012,"905"
2019-08-06,"1143","2019","8","6","N. Fork Sprague R @ Ivory Pine","SR0140",75.05,1.32,16.31,72,9.28,7.58,110.3,51,41,10,4,0.5,101,31000,2.7,2.67,0.052,0.041,0.009,0.004,5e-04,0.106,30.8,2.6,NA,9,3,6,8,1,30,0.051,0.01,5e-04,0.004,0.101,31,0.041,"906"
2019-08-06,"1015","2019","8","6","SF Sprague @ Ivory Pine","SR0150",10.015,-0.1,20.7,155,7.75,7.78,100.9,66,37,22,8,0.5,499,31700,4,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.066,0.022,5e-04,0.008,0.499,31.7,0.037,"907"
2019-08-19,"1226","2019","8","19","NF Sprague @ 3411 Rd","SR0040",43.11,4.02,11.58,58,9.74,7.02,104.7,51,43,13,14,0.5,102,29900,1,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.051,0.013,5e-04,0.014,0.102,29.9,0.043,"908"
2019-08-19,"1102","2019","8","19","SF Sprague @ Picnic Area","SR0050",11.49,0.86,16.57,102,9.43,7.29,113.1,35,21,13,4,0.5,109,35300,1,1.2,0.033,0.022,0.01,0.004,5e-04,0.102,35.3,1,NA,9,3,6,8,1,30,0.035,0.013,5e-04,0.004,0.109,35.3,0.021,"909"
2019-08-20,"1009","2019","8","20","Sprague R @ Lone Pine","SR0080",188.865,0.98,20.57,112,6.5,7.88,84.6,35,15,15,10,1,266,25300,3,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.035,0.015,0.001,0.01,0.266,25.3,0.015,"910"
2019-08-20,"941","2019","8","20","Sprague R @ Power Plant","SR0090",198,1.5,20.54,103,7.95,8.12,103.2,26,9,11,4,0.5,237,20400,1,0.93,0.026,0.007,0.014,0.004,5e-04,0.242,20.6,1,NA,9,3,6,8,1,30,0.026,0.011,5e-04,0.004,0.237,20.4,0.009,"911"
2019-08-21,"1111","2019","8","21","N. Fork Sprague R @ Ivory Pine","SR0140",81.578,1.38,14.75,82,9.12,7.28,105.1,58,42,8,4,0.5,148,32300,3.5,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.058,0.008,5e-04,0.004,0.148,32.3,0.042,"912"
2019-08-21,"1002","2019","8","21","SF Sprague @ Ivory Pine","SR0150",9.825,-0.1,18.6,170,7.14,7.33,89.2,69,38,14,8,0.5,454,37100,4.7,7.12,0.068,0.038,0.011,0.004,5e-04,0.508,36.7,4.1,NA,9,3,6,8,1,30,0.069,0.014,5e-04,0.008,0.454,37.1,0.038,"913"
2019-09-04,"1226","2019","9","4","NF Sprague @ 3411 Rd","SR0040",44.03,4.03,9.59,57,10.02,6.91,102.4,49,45,11,15,0.5,55,29600,1,1.67,0.047,0.044,0.012,0.015,5e-04,0.066,30,2,"Turbidity and Dup failed",9,3,6,8,1,30,0.049,0.011,5e-04,0.015,0.055,29.6,0.045,"914"
2019-09-04,"1145","2019","9","4","SF Sprague @ Picnic Area","SR0050",11.9,0.87,14.8,103,9.71,7.1,111.7,34,26,12,10,0.5,120,35600,2.5,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.034,0.012,5e-04,0.01,0.12,35.6,0.026,"915"
2019-09-05,"1230","2019","9","5","Sprague R @ Godowa Rd","SR0060",152.487,1.11,18.31,100,9.1,7.85,112.6,61,44,11,14,0.5,242,33300,4,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.061,0.011,5e-04,0.014,0.242,33.3,0.044,"916"
2019-09-05,"1025","2019","9","5","Sycan R @ Drews Rd","SR0070",10.052,0.94,17.61,122,8.23,7.58,100.3,42,29,11,23,0.5,203,27900,1,0.995,0.044,0.028,0.012,0.022,5e-04,0.195,27.8,1,NA,9,3,6,8,1,30,0.042,0.011,5e-04,0.023,0.203,27.9,0.029,"917"
2019-09-03,"1109","2019","9","3","Sprague R @ Lone Pine","SR0080",203.067,1.14,20.11,109,7.62,7.93,97.9,44,21,12,4,0.5,281,25500,2.8,1.26,0.041,0.021,0.015,0.008,5e-04,0.268,25.2,2.7,NA,9,3,6,8,1,30,0.044,0.012,5e-04,0.004,0.281,25.5,0.021,"918"
2019-09-03,"955","2019","9","3","Sprague R @ Power Plant","SR0090",186,1.43,19.49,103,8.16,8.15,103.7,27,11,18,9,0.5,244,20300,2.1,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.027,0.018,5e-04,0.009,0.244,20.3,0.011,"919"
2019-09-16,"1255","2019","9","16","NF Sprague @ 3411 Rd","SR0040",45.58,4.06,8.69,58,10.16,6.76,102.7,60,53,13,11,0.5,90,29600,2.1,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.06,0.013,5e-04,0.011,0.09,29.6,0.053,"920"
2019-09-16,"1114","2019","9","16","SF Sprague @ Picnic Area","SR0050",12.3,0.94,11.73,99,9.53,6.79,103.5,27,25,8,4,0.5,92,34500,1,1.07,0.025,0.025,0.008,0.004,5e-04,0.109,35,1,NA,9,3,6,8,1,30,0.027,0.008,5e-04,0.004,0.092,34.5,0.025,"921"
2019-09-18,"1025","2019","9","18","Sprague R @ Godowa Rd","SR0060",207.781,1.18,12.05,98,8.79,7.42,96.1,50,42,11,22,0.5,149,32700,5.9,3.44,0.057,0.042,0.014,0.022,5e-04,0.141,32.6,5.9,"2.a. TN and Dup changed from 241, 180",9,3,6,8,1,30,0.05,0.011,5e-04,0.022,0.149,32.7,0.042,"922"
2019-09-18,"1135","2019","9","18","Sycan R @ Drews Rd","SR0070",14.758,0.96,12.61,122,9.27,7.75,102.7,37,28,12,24,0.5,224,28100,1,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.037,0.012,5e-04,0.024,0.224,28.1,0.028,"923"
2019-09-19,"1037","2019","9","19","Sprague R @ Lone Pine","SR0080",229.539,1.14,12.59,113,8.42,7.45,93.2,49,30,11,4,0.5,249,27500,4.5,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.049,0.011,5e-04,0.004,0.249,27.5,0.03,"924"
2019-09-19,"1000","2019","9","19","Sprague R @ Power Plant","SR0090",246,1.58,12.83,101,9.42,7.46,104.9,28,18,11,8,0.5,162,23800,1,1.07,0.026,0.015,0.011,0.009,5e-04,0.166,23.3,1,NA,9,3,6,8,1,30,0.028,0.011,5e-04,0.008,0.162,23.8,0.018,"925"
2019-09-17,"1200","2019","9","17","N. Fork Sprague R @ Ivory Pine","SR0140",80.964,1.42,9.59,81,10.11,7.14,104.4,52,45,8,8,0.5,127,31600,2.2,2,0.052,0.044,0.007,0.008,5e-04,0.125,31.7,2.3,NA,9,3,6,8,1,30,0.052,0.008,5e-04,0.008,0.127,31.6,0.045,"926"
2019-09-17,"1036","2019","9","17","SF Sprague @ Ivory Pine","SR0150",15.284,-0.02,12.28,153,8.63,7.37,94.9,89,61,12,10,0.5,495,35600,4.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.089,0.012,5e-04,0.01,0.495,35.6,0.061,"927"
2019-09-30,"1245","2019","9","30","NF Sprague @ 3411 Rd","SR0040",48.7,4.05,5.33,57,10.77,6.98,100,48,43,12,13,0.5,53,29700,1,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.048,0.012,5e-04,0.013,0.053,29.7,0.043,"928"
2019-09-30,"1109","2019","9","30","SF Sprague @ Picnic Area","SR0050",15.38,1.04,5.96,95,11.09,6.6,104.8,30,23,10,4,0.5,80,35000,1,1.03,0.03,0.023,0.011,0.004,5e-04,0.074,35,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.03,0.01,5e-04,0.004,0.08,35,0.023,"929"
2019-10-03,"1010","2019","10","3","Sprague R @ Godowa Rd","SR0060",186.502,1.16,9.98,90,9.41,7.05,98.1,44,35,10,20,0.5,77,32700,2.9,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.044,0.01,5e-04,0.02,0.077,32.7,0.035,"930"
2019-10-03,"1000","2019","10","3","Sycan R @ Drews Rd","SR0070",13.4,0.92,9.39,119,9.77,7.06,100.4,43,26,12,20,0.5,194,29600,4.4,1.69,0.046,0.028,0.011,0.02,5e-04,0.2,29.5,4.1,NA,9,3,6,8,1,30,0.043,0.012,5e-04,0.02,0.194,29.6,0.026,"931"
2019-10-02,"1150","2019","10","2","Sprague R @ Lone Pine","SR0080",195,1.1,8.67,100,10.38,7.34,104.9,39,25,9,8,0.5,134,28800,1,1.16,0.039,0.025,0.009,0.008,5e-04,0.127,28.9,1,NA,9,3,6,8,1,30,0.039,0.009,5e-04,0.008,0.134,28.8,0.025,"932"
2019-10-02,"1100","2019","10","2","Sprague R @ Power Plant","SR0090",238,1.57,9.23,97,10.62,7.28,108.8,33,23,10,9,0.5,132,26500,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.033,0.01,5e-04,0.009,0.132,26.5,0.023,"933"
2019-10-01,"1205","2019","10","1","N. Fork Sprague R @ Ivory Pine","SR0140",77.783,1.4,5.39,70,11.34,6.46,105.6,46,36,11,4,0.5,54,31300,1,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.046,0.011,5e-04,0.004,0.054,31.3,0.036,"934"
2019-10-01,"1035","2019","10","1","SF Sprague @ Ivory Pine","SR0150",17.026,0.05,6.02,101,10.76,7.16,101.8,40,22,11,4,0.5,135,34700,2.4,3.6,0.035,0.022,0.01,0.008,5e-04,0.119,34.4,2.3,NA,9,3,6,8,1,30,0.04,0.011,5e-04,0.004,0.135,34.7,0.022,"935"
2019-10-14,"1207","2019","10","14","NF Sprague @ 3411 Rd","SR0040",44.8,4.02,4.36,56,11.32,6.3,102,48,44,11,16,0.5,52,29700,1,0.993,0.048,0.044,0.008,0.016,5e-04,0.058,29.7,1,NA,9,3,6,8,1,30,0.048,0.011,5e-04,0.016,0.052,29.7,0.044,"936"
2019-10-14,"1145","2019","10","14","SF Sprague @ Picnic Area","SR0050",14.4,1.03,4.95,98,11.19,6.3,102.3,34,23,7,4,0.5,82,36700,3.5,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.034,0.007,5e-04,0.004,0.082,36.7,0.023,"937"
2019-10-16,"1030","2019","10","16","Sprague R @ Godowa Rd","SR0060",191.066,1.1,8.98,90,9.69,7.05,98.1,41,36,13,23,0.5,89,34400,3.4,2.41,0.045,0.037,0.012,0.023,5e-04,0.072,34.7,3.1,"Turbidity and Dup failed",9,3,6,8,1,30,0.041,0.013,5e-04,0.023,0.089,34.4,0.036,"938"
2019-10-16,"1015","2019","10","16","Sycan R @ Drews Rd","SR0070",12.9,0.9,7.87,119,9.98,6.85,98.4,39,29,12,19,0.5,155,31600,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.039,0.012,5e-04,0.019,0.155,31.6,0.029,"939"
2019-10-17,"1145","2019","10","17","Sprague R @ Lone Pine","SR0080",192,1.07,9.34,97,9.79,7.13,100,35,23,12,4,0.5,113,30900,3.9,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.035,0.012,5e-04,0.004,0.113,30.9,0.023,"940"
2019-10-17,"1030","2019","10","17","Sprague R @ Power Plant","SR0090",235,1.57,8.89,95,10.42,7.05,105.2,32,21,9,4,0.5,103,29100,2.2,1.3,0.035,0.021,0.009,0.004,5e-04,0.112,28.7,1,"TSS and Dup failed Turbidity and Dup failed",9,3,6,8,1,30,0.032,0.009,5e-04,0.004,0.103,29.1,0.021,"941"
2019-10-15,"1100","2019","10","15","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.34,5.12,69,11.18,6.35,102.8,40,36,10,4,0.5,45,33000,1,1.4,0.041,0.036,0.011,0.004,5e-04,0.034,33.2,1,NA,9,3,6,8,1,30,0.04,0.01,5e-04,0.004,0.045,33,0.036,"942"
2019-10-15,"1038","2019","10","15","SF Sprague @ Ivory Pine","SR0150",NA,-0.02,6.5,100,10.61,6.56,101.1,37,20,12,4,0.5,111,37900,3.3,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.037,0.012,5e-04,0.004,0.111,37.9,0.02,"943"
2019-10-29,"1245","2019","10","29","NF Sprague @ 3411 Rd","SR0040",36.5,3.95,1.8,60,12.19,6.14,101.9,49,46,20,10,0.5,33,31000,1,0.767,0.048,0.046,0.011,0.01,5e-04,0.036,31.3,1,"8.a Turbidity and Dup failed",9,3,6,8,1,30,0.049,0.02,5e-04,0.01,0.033,31,0.046,"944"
2019-10-29,"1215","2019","10","29","SF Sprague @ Picnic Area","SR0050",9.26,0.92,0.93,101,12.73,5.9,103.8,35,30,10,4,0.5,63,39000,1,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.035,0.01,5e-04,0.004,0.063,39,0.03,"945"
2019-10-30,"1340","2019","10","30","Sprague R @ Lone Pine","SR0080",188,1.06,2.22,101,12.5,6.07,105.7,36,29,11,4,0.5,82,32300,1,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.036,0.011,5e-04,0.004,0.082,32.3,0.029,"946"
2019-10-30,"1415","2019","10","30","Sprague R @ Power Plant","SR0090",227,1.55,3.56,1,12.22,6.26,107.1,40,29,13,4,0.5,83,30700,2.1,1.81,0.035,0.028,0.01,0.004,5e-04,0.087,30.7,1,"TSS and Dup failed",9,3,6,8,1,30,0.04,0.013,5e-04,0.004,0.083,30.7,0.029,"947"
2019-10-29,"1328","2019","10","29","N. Fork Sprague R @ Ivory Pine","SR0140",NA,1.3,2.5,72,12.36,5.94,105.3,47,41,12,4,0.5,36,32700,1,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.047,0.012,5e-04,0.004,0.036,32.7,0.041,"948"
2019-10-29,"1345","2019","10","29","SF Sprague @ Ivory Pine","SR0150",NA,-0.06,2.9,106,12.4,5.98,106.8,35,25,12,4,0.5,146,36500,2.9,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.035,0.012,5e-04,0.004,0.146,36.5,0.025,"949"
2019-11-14,"1230","2019","11","14","NF Sprague @ 3411 Rd","SR0040",39.41,4.03,4.99,57,10.9,7.03,99,55,45,9,4,0.5,63,29800,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,8,1,30,0.055,0.009,5e-04,0.004,0.063,29.8,0.045,"950"
2019-11-14,"1045","2019","11","14","SF Sprague @ Picnic Area","SR0050",13.544,0.98,3.6,96,10.82,7.06,94.5,35,25,8,4,0.5,66,37200,1,1.2,0.034,0.025,0.008,0.004,5e-04,0.075,37.2,1,"Turbidity and Dup failed",9,3,6,8,1,30,0.035,0.008,5e-04,0.004,0.066,37.2,0.025,"951"
