INDEX,DATE,GPS_N,GPS_W,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_mgl,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_perc,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_SPIKE,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_SPIKE,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_SPIKE,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_SPIKE,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,NO2_MGL,NO2_DUP,NO2_SPIKE,NO2_DIFF,NO2_RPD,NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_SPIKE,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_SPIKE,CL_DIFF,CL_RPD,CL_PASS_FAIL,SIO2+MGL,SIO2_DUP,SIO2_SPIKE,SIO2_DIFF,SIO2_RPD,SIO2_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,TURB_MGL,TURB_DUP,TURB_DIFF,TURB_RPD,TURB_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,Notes
562,12/22/04,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,357,1452,12,22,2004,1133,31.64,1.19,1.32,19.5,18.44,1.06,0.0909,90.9,147,147.5,0.5,11.56,8.3,8.31,0.01,7.38,10.08,9.85,0.23,94.7,100,99.6,0.4,0.063,,,,,,0.03,,,,,,0.013,,,,,,0.013,,,,,,,,,,,,0.341,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen forgot pygmy, used price instead"
563,12/21/04,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,356,1451,12,21,2004,1137,281.38,1.6,0.57,17,16.24,0.76,0.1037,103.7,147,148.2,1.2,11.17,8.24,8.3,0.06,7.53,10.07,10.07,0,89.9,100,100.1,0.1,0.067,,,,,,0.042,,,,,,0.013,,,,,,0.042,,,,,,,,,,,,0.184,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,12/21/04,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,356,1451,12,21,2004,1301,313.69,0.5,1.14,17,16.24,0.76,0.1007,100.7,147,148.2,1.2,12.02,8.24,8.3,0.06,7.66,10.07,10.07,0,97.8,100,100.1,0.1,0.073,,,,,,0.047,,,,,,0.016,,,,,,0.043,,,,,,,,,,,,0.211,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1/5/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,5,1466,1,5,2005,1047,43.5,0.66,1.77,18.5,17.53,0.97,0.0519,51.9,147,146.4,0.6,11.39,8.01,7.46,0.55,7.65,10.07,10,0.07,95.5,100,92.5,7.5,0.06,0.053,,0.007,12.38938053,pass,0.047,0.045,,0.002,4.347826087,pass,0.005,0.005,,0,0,pass,0.005,0.005,,0,0,pass,,,,,,,0.16,0.05,,0.11,104.7619048,fail,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
566,1/5/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,5,1466,1,5,2005,1000,,0.61,-0.61,18.5,17.53,0.97,0.0858,85.8,147,146.4,0.6,12.21,8.01,7.46,0.55,7.53,10.07,10,0.07,96.6,100,92.5,7.5,0.034,,,,,,0.028,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.05,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no flow, ice"
567,1/6/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,6,1467,1,6,2005,934,212.32,0.75,4.71,19.5,18.42,1.08,0.0883,88.3,147,146.7,0.3,10.07,7.48,7.02,0.46,7.51,10.1,10.04,0.06,91.6,100,92.5,7.5,0.057,0.06,,0.003,5.128205128,pass,0.042,0.042,,0,0,pass,0.005,0.005,,0,0,pass,0.054,0.054,,0,0,pass,,,,,,,0.109,0.11,,0.001,0.913242009,pass,0.78,0.88,,0.1,12.04819277,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
568,1/5/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,5,1466,1,5,2005,1213,21.95,1.07,2.3,18.5,17.53,0.97,0.1307,130.7,147,146.4,0.6,10.35,8.01,7.46,0.55,7.53,10.07,10,0.07,87.7,100,92.5,7.5,0.058,,,,,,0.045,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.245,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1/6/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,6,1467,1,6,2005,1222,246.11,1.41,0.6,19.5,18.42,1.08,0.1097,109.7,147,146.7,0.3,11.59,7.48,7.02,0.46,7.79,10.1,10.04,0.06,94.4,100,92.5,7.5,0.061,,,,,,0.04,,,,,,0.015,,,,,,0.039,,,,,,,,,,,,0.145,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1/6/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,6,1467,1,6,2005,1355,246.62,0.25,1.89,19.5,18.42,1.08,0.105,105,147,146.7,0.3,11.29,7.48,7.02,0.46,7.99,10.1,10.04,0.06,95.3,100,92.5,7.5,0.065,,,,,,0.046,,,,,,0.011,,,,,,0.05,,,,,,,,,,,,0.149,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1/18/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,18,1479,1,18,2005,1141,44.55,0.67,3.7,17,16.01,0.99,0.052,52,147,150.8,3.8,11.16,8.28,7.92,0.36,7.77,10.08,10.06,0.02,97.1,100,95,5,0.051,0.052,,0.001,1.941747573,pass,0.046,0.047,,0.001,2.150537634,pass,0.005,0.005,,0,0,pass,0.005,0.005,,0,0,pass,,,,,,,0.05,0.05,,0,0,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
572,1/18/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,18,1479,1,18,2005,1014,15.82,0.53,1.3,17,16.01,0.99,0.0828,82.8,147,150.8,3.8,11.78,8.28,7.92,0.36,7.69,10.08,10.06,0.02,96.2,100,95,5,0.035,,,,,,0.027,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.05,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice on the edges
573,1/19/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,19,1480,1,19,2005,927,225.27,0.75,5.72,21,19.89,1.11,0.0902,90.2,147,150,3,9.8,7.2,7.66,0.46,7.77,10.07,10.05,0.02,89.9,100,99.5,0.5,0.068,0.067,,0.001,1.481481481,pass,0.044,0.043,,0.001,2.298850575,pass,0.025,0.024,,0.001,4.081632653,pass,0.045,0.042,,0.003,6.896551724,pass,,,,,,,0.193,0.177,,0.016,8.648648649,pass,0.88,0.68,,0.2,25.64102564,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
574,1/18/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,18,1479,1,18,2005,1310,22.56,1.07,4.68,17,16.01,0.99,0.1376,137.6,147,150.8,3.8,10.66,8.28,7.92,0.36,7.65,10.08,10.06,0.02,95.4,100,95,5,0.057,,,,,,0.046,,,,,,0.005,,,,,,0.029,,,,,,,,,,,,0.185,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1/19/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,19,1480,1,19,2005,1137,247.86,1.4,2.6,21,19.89,1.11,0.1092,109.2,147,150,3,11.26,7.2,7.66,0.46,7.81,10.07,10.05,0.02,,100,99.5,0.5,0.057,,,,,,0.035,,,,,,0.017,,,,,,0.014,,,,,,,,,,,,0.19,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1/19/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,19,1480,1,19,2005,1323,255.78,0.3,2.09,21,19.89,1.11,0.1021,102.1,147,150,3,11.78,7.2,7.66,0.46,7.87,10.07,10.05,0.02,98.4,100,99.5,0.5,0.057,,,,,,0.038,,,,,,0.025,,,,,,0.027,,,,,,,,,,,,0.173,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2/2/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,33,1494,2,2,2005,1147,44.27,0.69,1.82,19.9,19.88,0.02,0.0514,51.4,147,145.9,1.1,12.01,7.98,7.83,0.15,7.57,10.06,10.04,0.02,99.3,100,97.6,2.4,0.05,0.054,,0.004,7.692307692,pass,0.046,0.046,,0,0,pass,0.005,0.005,,0,0,pass,0.005,0.02,,0.015,120,fail,,,,,,,0.05,0.05,,0,0,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,started using #4542 thermometer
578,2/2/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,33,1494,2,2,2005,1023,16.91,0.75,-0.15,19.9,19.88,0.02,0.0871,87.1,147,145.9,1.1,12.79,7.98,7.83,0.15,7.38,10.06,10.04,0.02,99.6,100,97.6,2.4,0.034,,,,,,0.027,,,,,,0.005,,,,,,0.018,,,,,,,,,,,,0.05,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice on the edges
579,2/1/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,32,1493,2,1,2005,923,262.04,0.88,3.65,17.8,17.71,0.09,0.0903,90.3,147,147.8,0.8,10.71,8.62,8.18,0.44,7.51,10.07,10.09,0.02,92.8,100,94.4,5.6,0.064,0.064,,0,0,pass,0.044,0.044,,0,0,pass,0.005,0.012,,0.007,82.35294118,pass,0.038,0.034,,0.004,11.11111111,pass,,,,,,,0.245,0.242,,0.003,1.232032854,pass,0.78,0.68,,0.1,13.69863014,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
580,2/2/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,33,1494,2,2,2005,1307,30.39,1.17,3.85,19.9,19.88,0.02,0.114,114,147,145.9,1.1,11.61,7.98,7.83,0.15,7.54,10.06,10.04,0.02,101.2,100,97.6,2.4,0.048,,,,,,0.036,,,,,,0.005,,,,,,0.026,,,,,,,,,,,,0.244,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2/1/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,32,1493,2,1,2005,1133,335.11,1.74,0.96,17.8,17.71,0.09,0.1122,112.2,147,147.8,0.8,11.19,8.62,8.18,0.44,7.67,10.07,10.09,0.02,90.1,100,94.4,5.6,0.089,,,,,,0.051,,,,,,0.013,,,,,,0.045,,,,,,,,,,,,0.413,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2/1/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,32,1493,2,1,2005,1354,350.27,0.5,2.32,17.8,17.71,0.09,0.1044,104.4,147,147.8,0.8,11.43,8.62,8.18,0.44,7.23,10.07,10.09,0.02,95.6,100,94.4,5.6,0.091,,,,,,0.05,,,,,,0.027,,,,,,0.046,,,,,,,,,,,,0.436,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2/15/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,46,1507,2,15,2005,1125,36.7,0.48,1.35,15.95,15.91,0.04,0.0531,53.1,147,147,0,12.01,7.59,7.29,0.3,7.64,10.07,10.1,0.03,99.3,100,95.8,4.2,0.048,0.047,,0.001,2.105263158,pass,0.048,0.048,,0,0,pass,0.005,0.005,,0,0,pass,0.012,0.01,,0.002,18.18181818,pass,,,,,,,0.05,0.05,,0,0,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
584,2/15/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,46,1507,2,15,2005,1006,8.05,0.44,-0.12,15.95,15.91,0.04,0.0833,83.3,147,147,0,12.37,7.59,7.29,0.3,7.3,10.07,10.1,0.03,98.6,100,95.8,4.2,0.034,,,,,,0.029,,,,,,0.018,,,,,,0.005,,,,,,,,,,,,0.106,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2/14/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,45,1506,2,14,2005,936,255.16,0.8,6.25,16,15.92,0.08,0.0952,95.2,147,150.9,3.9,9.9,8.15,7.95,0.2,7.58,10.07,10.1,0.03,93.1,100,96.8,3.2,0.058,0.059,,0.001,1.709401709,pass,0.045,0.045,,0,0,pass,0.005,0.005,,0,0,pass,0.031,0.03,,0.001,3.278688525,pass,,,,,,,0.181,0.195,,0.014,7.446808511,pass,1.08,0.98,,0.1,9.708737864,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
586,2/15/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,46,1507,2,15,2005,1249,21.65,1.04,5.05,15.95,15.91,0.04,0.1182,118.2,147,147,0,10.52,7.59,7.29,0.3,7.68,10.07,10.1,0.03,96.3,100,95.8,4.2,0.06,,,,,,0.042,,,,,,0.005,,,,,,0.027,,,,,,,,,,,,0.259,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2/14/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,45,1506,2,14,2005,1202,267.03,1.47,3.76,16,15.92,0.08,0.1131,113.1,147,150.9,3.9,11.13,8.15,7.95,0.2,8.02,10.07,10.1,0.03,98.5,100,96.8,3.2,0.05,,,,,,0.037,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.17,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2/14/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,45,1506,2,14,2005,1335,263.48,0.3,3.87,16,15.92,0.08,0.1103,110.3,147,150.9,3.9,11.62,8.15,7.95,0.2,7.83,10.07,10.1,0.03,103.3,100,96.8,3.2,0.05,,,,,,0.04,,,,,,0.012,,,,,,0.005,,,,,,,,,,,,0.2,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,3/2/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,60,1521,3,2,2005,1058,43.15,0.68,3.58,19,19.08,0.08,0.0528,52.8,147,149,2,11.3,8.48,8.24,0.24,7.68,10.09,10.08,0.01,99.7,100,96.8,3.2,0.059,0.067,,0.008,12.6984127,pass,0.049,0.048,,0.001,2.06185567,pass,0.005,0.005,,0,0,pass,0.015,0.018,,0.003,18.18181818,pass,,,,,,,0.05,0.05,,0,0,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
590,3/2/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,60,1521,3,2,2005,930,23.24,0.63,2.46,19,19.08,0.08,0.0841,84.1,147,149,2,11.86,8.48,8.24,0.24,7.27,10.09,10.08,0.01,101.6,100,96.8,3.2,0.038,,,,,,0.027,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.102,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,3/1/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,61,1522,3,1,2005,930,252.43,1.07,6.94,16.5,16.5,0,0.0881,88.1,147,143,4,9.24,7.99,7.2,0.79,7.49,10.08,10.09,0.01,89.1,100,89.3,10.7,0.068,0.068,,0,0,pass,0.043,0.044,,0.001,2.298850575,pass,0.015,0.015,,0,0,pass,0.042,0.063,,0.021,40,fail,,,,,,,0.197,0.199,,0.002,1.01010101,pass,0.59,0.68,,0.09,14.17322835,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,I don't know if I believe this staff gauge
592,3/2/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,60,1521,3,2,2005,1237,150.86,2.33,2.18,19,19.08,0.08,0.0513,51.3,147,149,2,11.87,8.48,8.24,0.24,7.17,10.09,10.08,0.01,100.9,100,96.8,3.2,0.069,,,,,,0.018,,,,,,0.028,,,,,,0.015,,,,,,,,,,,,0.502,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,3/1/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,61,1522,3,1,2005,1250,515.13,2.35,5.89,16.5,16.5,0,0.0917,91.7,147,143,4,9.35,7.99,7.2,0.79,7.54,10.08,10.09,0.01,89.1,100,89.3,10.7,0.096,,,,,,0.045,,,,,,0.012,,,,,,0.064,,,,,,,,,,,,0.357,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,3/2/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,60,1521,3,2,2005,1440,,0.9,6.65,19,19.08,0.08,0.0953,95.3,147,149,2,10.87,8.48,8.24,0.24,7.81,10.09,10.08,0.01,105.1,100,96.8,3.2,0.094,,,,,,0.051,,,,,,0.017,,,,,,0.014,,,,,,,,,,,,0.315,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no flow, AC malfunction"
595,3/15/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,74,1535,3,15,2005,1134,54.21,0.79,2.81,18.9,18.9,0,0.0503,50.3,147,147.7,0.7,11.26,7.86,7.78,0.08,7.73,10.07,10.08,0.01,96.8,100,98.2,1.8,0.056,0.057,,0.001,1.769911504,pass,0.037,0.037,,0,0,pass,0.005,0.005,,0,0,pass,0.022,0.022,,0,0,pass,,,,,,,0.171,0.134,,0.037,24.26229508,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
596,3/15/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,74,1535,3,15,2005,1002,37.58,0.79,1.58,18.9,18.9,0,0.0706,70.6,147,147.7,0.7,11.34,7.86,7.78,0.08,8.64,10.07,10.08,0.01,94.5,100,98.2,1.8,0.041,,,,,,0.022,,,,,,0.005,,,,,,0.022,,,,,,,,,,,,0.178,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,3/14/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,73,1534,3,14,2005,921,304.23,1.09,7.31,16.6,16.51,0.09,0.0822,82.2,147,146,1,9.47,7.91,7.81,0.1,7.77,10.07,10.09,0.02,90.8,100,97.6,2.4,0.064,0.065,,0.001,1.550387597,pass,0.037,0.036,,0.001,2.739726027,pass,0.019,0.016,,0.003,17.14285714,pass,0.027,0.028,,0.001,3.636363636,pass,,,,,,,0.188,0.203,,0.015,7.672634271,pass,0.68,0.59,,0.09,14.17322835,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
598,3/15/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,74,1535,3,15,2005,1316,55.38,1.5,7.88,18.9,18.9,0,0.0728,72.8,147,147.7,0.7,10.16,7.86,7.78,0.08,7.47,10.07,10.08,0.01,99.4,100,98.2,1.8,0.054,,,,,,0.024,,,,,,0.005,,,,,,0.03,,,,,,,,,,,,0.453,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,3/14/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,73,1534,3,14,2005,1134,413.46,2.06,7.41,16.6,16.51,0.09,0.0888,88.8,147,146,1,9.38,7.91,7.81,0.1,6.41,10.07,10.09,0.02,90.1,100,97.6,2.4,0.074,,,,,,0.038,,,,,,0.012,,,,,,0.016,,,,,,,,,,,,0.349,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,3/14/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,73,1534,3,14,2005,1336,407.44,0.6,9.31,16.6,16.51,0.09,0.0909,90.9,147,146,1,9.76,7.91,7.81,0.1,8.16,10.07,10.09,0.02,98.3,100,97.6,2.4,0.079,,,,,,0.045,,,,,,0.019,,,,,,0.016,,,,,,,,,,,,0.343,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,3/28/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,87,1548,3,28,2005,1124,64.66,0.86,3.37,16.4,16.23,0.17,0.0509,50.9,147,148.8,1.8,10.52,8.23,8.18,0.05,7.68,10.08,10.19,0.11,93.4,100,99.5,0.5,0.059,0.056,,0.003,5.217391304,pass,0.039,0.039,,0,0,pass,0.005,0.005,,0,0,pass,0.012,0.016,,0.004,28.57142857,pass,,,,,,,0.143,0.168,,0.025,16.07717042,pass,0.25,0.25,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
602,3/28/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,87,1548,3,28,2005,1006,48.52,0.87,3.05,16.4,16.23,0.17,0.0738,73.8,147,148.8,1.8,10.52,8.23,8.18,0.05,6.91,10.08,10.19,0.11,92.7,100,99.5,0.5,0.047,,,,,,0.023,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,0.186,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,3/30/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,89,1550,3,30,2005,932,392.43,1.5,6.85,20,20.29,0.29,0.084,84,147,146.1,0.9,9.69,8.11,7.68,0.43,8.01,10.07,10.09,0.02,92.5,100,95,5,0.075,0.074,,0.001,1.342281879,pass,0.038,0.039,,0.001,2.597402597,pass,0.036,0.032,,0.004,11.76470588,pass,0.033,0.034,,0.001,2.985074627,pass,,,,,,,0.286,0.288,,0.002,0.696864111,pass,0.88,0.68,,0.2,25.64102564,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
604,3/28/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,87,1548,3,28,2005,1308,96.34,1.78,6.65,16.4,16.23,0.17,0.0923,92.3,147,148.8,1.8,9.65,8.23,8.18,0.05,7.18,10.08,10.19,0.11,93.3,100,99.5,0.5,0.045,,,,,,0.02,,,,,,0.013,,,,,,0.016,,,,,,,,,,,,0.372,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3/30/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,89,1550,3,30,2005,1221,,2.72,6.53,20,20.29,0.29,0.1027,102.7,147,146.1,0.9,9.57,8.11,7.68,0.43,8.01,10.07,10.09,0.02,90.8,100,95,5,0.087,,,,,,0.037,,,,,,0.034,,,,,,0.011,,,,,,,,,,,,0.362,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no flow, crane malfunction"
606,3/30/05,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,89,1550,3,30,2005,1410,,0.9,7.71,20,20.29,0.29,0.1079,107.9,147,146.1,0.9,9.89,8.11,7.68,0.43,8.38,10.07,10.09,0.02,96.4,100,95,5,0.071,,,,,,0.039,,,,,,0.012,,,,,,0.011,,,,,,,,,,,,0.257,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no flow, crane malfunction"
607,4/12/05,"N42-29'49.1""","W121-00'20.0""",NF Sprague @ 3411 Rd,SR0040,102,1563,4,12,2005,1158,173.04,1.1,3.87,16.9,16.8,0.1,0.0444,44.4,147,147.2,0.2,10.8,8.19,7.99,0.2,7.86,10.09,10.18,0.09,96.5,100,97.2,2.8,0.047,0.048,,0.001,2.105263158,pass,0.032,0.032,,0,0,pass,0.005,0.005,,0,0,pass,0.012,0.014,,0.002,15.38461538,pass,,,,,,,0.197,0.187,,0.01,5.208333333,pass,0.5,0.5,,0,0,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
608,4/12/05,"N42-22'33.8""","W120-58'10.0""",SF Sprague @ Picnic Area,SR0050,102,1563,4,12,2005,1020,78.6,1.1,4.81,16.9,16.8,0.1,0.0669,66.9,147,147.2,0.2,10.53,8.19,7.99,0.2,7.68,10.09,10.18,0.09,96.5,100,97.2,2.8,0.042,,,,,,0.019,,,,,,0.005,,,,,,0.014,,,,,,,,,,,,0.241,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,4/11/05,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,101,1562,4,11,2005,909,372.72,1.4,10.01,17.7,18,0.3,0.081,81,147,147,0,8.81,8.17,8.35,0.18,8.36,10.09,10.1,0.01,91.4,100,101.7,1.7,0.058,,,,,,0.034,,,,,,0.012,,,,,,0.018,,,,,,,,,,,,0.143,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,4/12/05,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,102,1563,4,12,2005,1326,83.8,1.74,9.55,16.9,16.8,0.1,0.0708,70.8,147,147.2,0.2,9.46,8.19,7.99,0.2,8.21,10.09,10.18,0.09,97.5,100,97.2,2.8,0.043,,,,,,0.019,,,,,,0.005,,,,,,0.018,,,,,,,,,,,,0.47,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,4/11/05,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,101,1562,4,11,2005,1136,546.26,2.47,9.74,17.7,18,0.3,0.0889,88.9,147,147,0,9.4,8.17,8.35,0.18,8.21,10.09,10.1,0.01,97.3,100,101.7,1.7,0.063,0.064,,0.001,1.57480315,pass,0.032,0.032,,0,0,pass,0.016,0.014,,0.002,13.33333333,pass,0.017,0.017,,0,0,pass,,,,,,,0.216,0.226,,0.01,4.524886878,pass,0.68,0.78,,0.1,13.69863014,pass,,,,0,#DIV/0!,pass,,,,,,,,,,,,,,,,,,,,,
