INDEX,DATE,GPS,GPS,Site ID,SITE,JD,CJD,MO,DAY,YR,TIME,Q_CFS,STAFF_GAGE_FT,TEMP_C,TEMP_CALC,TEMP_ACT,TEMP_DIFF,COND_MS_CM,COND_US_CM,COND_CALC,COND_ACT,COND_DIFF,DO_MGL,DO_CALC,DO_ACT,DO_DIFF,PH,PH_CALC,PH_ACT,PH_DIFF,PSAT_PERC,PSAT_CALC,PSAT_ACT,PSAT_DIFF,TP_MGL,TP_DUP,TP_DIFF,TP_RPD,TP_PASS_FAIL,PO4_MGL,PO4_DUP,PO4_DIFF,PO4_RPD,PO4_PASS_FAIL,NH4_MGL,NH4_DUP,NH4_DIFF,NH4_RPD,NH4_PASS_FAIL,NO3NO2_MGL,NO3NO2_DUP,NO3NO2_DIFF,NO3NO2_RPD,NO3NO2_PASS_FAIL,TN_MGL,TN_DUP,TN_DIFF,TN_RPD,TN_PASS_FAIL,CL_MGL,CL_DUP,CL_DIFF,CL_RPD,CL_PASS_FAIL,TSS_MGL,TSS_DUP,TSS_DIFF,TSS_RPD,TSS_PASS_FAIL,CHLA_UGL,CHLA_DUP,CHLA_DIFF,CHLA_RPD,CHLA_PASS_FAIL,PHAE_UGL,PHAE_DUP,PHAE_DIFF,PHAE_RPD,PHAE_PASS_FAIL,BOD5_MGL,BOD5_DUP,BOD5_DIFF,BOD5_QAQC,BOD5_PASS_FAIL,NOTES
121,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,800,,,18.49,25.10,25.15,0.05,0.1226,122.6,147.0,148.2,1.2,5.66,7.51,6.91,0.60,7.83,10.02,10.02,0.00,69.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,900,,,19.00,25.10,25.15,0.05,0.1230,123.0,147.0,148.2,1.2,6.15,7.51,6.91,0.60,7.90,10.02,10.02,0.00,77.0,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1000,,,19.80,25.10,25.15,0.05,0.1226,122.6,147.0,148.2,1.2,6.79,7.51,6.91,0.60,8.03,10.02,10.02,0.00,86.5,100.0,91.5,8.5,0.073,0.076,0.003,4.027,pass,0.054,0.053,0.001,1.869,pass,0.028,0.028,0.000,0.000,pass,0.005,0.005,0.000,0.00,pass,0.274,0.284,0.010,3.584,pass,1.56,1.86,0.30,17.54,pass,7.00,6.60,0.40,5.88,pass,,,,,,,,,,,,,,,,
124,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1108,,,21.03,25.10,25.15,0.05,0.1224,122.4,147.0,148.2,1.2,7.53,7.51,6.91,0.60,8.21,10.02,10.02,0.00,98.0,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1200,,,21.88,25.10,25.15,0.05,0.1225,122.5,147.0,148.2,1.2,7.91,7.51,6.91,0.60,8.32,10.02,10.02,0.00,104.6,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1300,,,22.97,25.10,25.15,0.05,0.1226,122.6,147.0,148.2,1.2,8.41,7.51,6.91,0.60,8.43,10.02,10.02,0.00,113.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1400,,,23.80,25.10,25.15,0.05,0.1228,122.8,147.0,148.2,1.2,9.03,7.51,6.91,0.60,8.55,10.02,10.02,0.00,124.0,100.0,91.5,8.5,0.080,0.071,0.009,11.921,pass,0.058,0.058,0.000,0.000,pass,0.037,0.029,0.008,24.242,pass,0.005,0.005,0.000,0.00,pass,0.326,0.291,0.035,11.345,pass,1.76,1.66,0.10,5.85,pass,6.00,5.20,0.80,14.29,pass,0.80,0.50,0.30,46.15,fail,1.40,1.10,0.30,24.00,fail,0.50,0.50,0.00,0.00,,
128,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1506,,,24.52,25.10,25.15,0.05,0.1224,122.4,147.0,148.2,1.2,9.11,7.51,6.91,0.60,8.63,10.02,10.02,0.00,126.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1600,,,24.74,25.10,25.15,0.05,0.1225,122.5,147.0,148.2,1.2,9.10,7.51,6.91,0.60,8.67,10.02,10.02,0.00,127.2,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1700,,,24.76,25.10,25.15,0.05,0.1220,122.0,147.0,148.2,1.2,9.08,7.51,6.91,0.60,8.74,10.02,10.02,0.00,127.3,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1800,,,24.44,25.10,25.15,0.05,0.1207,120.7,147.0,148.2,1.2,8.66,7.51,6.91,0.60,8.78,10.02,10.02,0.00,119.9,100.0,91.5,8.5,0.088,0.081,0.007,8.284,pass,0.060,0.060,0.000,0.000,pass,0.015,0.028,0.013,60.465,fail,0.010,0.005,0.005,66.67,pass,0.407,0.350,0.057,15.059,pass,1.86,1.86,0.00,0.00,pass,5.60,7.00,1.40,22.22,fail,,,,,,,,,,,,,,,,
132,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,1900,,,23.79,25.10,25.15,0.05,0.1204,120.4,147.0,148.2,1.2,8.76,7.51,6.91,0.60,8.78,10.02,10.02,0.00,120.2,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,7/30/03,"N42-27'37.4""","W121-16'11.5""",Sprague R @ Godowa Rd,SR0060,211,941,7,30,2003,2000,,,23.12,25.10,25.15,0.05,0.1205,120.5,147.0,148.2,1.2,8.45,7.51,6.91,0.60,8.79,10.02,10.02,0.00,114.5,100.0,91.5,8.5,0.085,0.082,0.003,3.593,pass,0.058,0.059,0.001,1.709,pass,0.012,0.014,0.002,15.385,pass,0.005,0.005,0.000,0.00,pass,0.405,0.386,0.019,4.804,pass,1.56,1.66,0.10,6.21,pass,6.40,6.80,0.40,6.06,pass,,,,,,,,,,,,,,,,
134,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,610,,,20.98,25.10,25.15,0.05,0.1187,118.7,147.0,148.2,1.2,5.12,7.51,6.91,0.60,8.60,10.02,10.02,0.00,66.4,100.0,91.5,8.5,0.059,,,,,0.042,,,,,0.017,,,,,0.020,,,,,0.350,,,,,0.88,,,,,2.40,,,,,,,,,,,,,,,,,,,,
135,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,712,,,20.51,25.10,25.15,0.05,0.1180,118.0,147.0,148.2,1.2,5.04,7.51,6.91,0.60,8.51,10.02,10.02,0.00,65.1,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,811,,,20.46,25.10,25.15,0.05,0.1182,118.2,147.0,148.2,1.2,5.47,7.51,6.91,0.60,8.57,10.02,10.02,0.00,70.3,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,907,,,20.75,25.10,25.15,0.05,0.1191,119.1,147.0,148.2,1.2,5.99,7.51,6.91,0.60,8.65,10.02,10.02,0.00,77.6,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1012,,,21.39,25.10,25.15,0.05,0.1192,119.2,147.0,148.2,1.2,7.13,7.51,6.91,0.60,8.77,10.02,10.02,0.00,93.4,100.0,91.5,8.5,0.051,,,,,0.038,,,,,0.012,,,,,0.017,,,,,0.316,,,,,1.08,,,,,1.80,,,,,,,,,,,,,,,,,,,,
139,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1120,,,22.47,25.10,25.15,0.05,0.1186,118.6,147.0,148.2,1.2,8.08,7.51,6.91,0.60,8.88,10.02,10.02,0.00,108.2,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1205,,,23.23,25.10,25.15,0.05,0.1188,118.8,147.0,148.2,1.2,8.72,7.51,6.91,0.60,8.94,10.02,10.02,0.00,118.0,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1307,,,24.36,25.10,25.15,0.05,0.1192,119.2,147.0,148.2,1.2,9.68,7.51,6.91,0.60,9.01,10.02,10.02,0.00,134.2,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1406,,,25.42,25.10,25.15,0.05,0.1192,119.2,147.0,148.2,1.2,10.74,7.51,6.91,0.60,9.11,10.02,10.02,0.00,151.6,100.0,91.5,8.5,0.052,,,,,0.038,,,,,0.023,,,,,0.015,,,,,0.309,,,,,0.78,,,,,2.80,,,,,0.50,,,,,1.00,,,,,0.50,,,,,
143,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1516,,,26.29,25.10,25.15,0.05,0.1191,119.1,147.0,148.2,1.2,11.47,7.51,6.91,0.60,9.16,10.02,10.02,0.00,164.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1607,,,26.76,25.10,25.15,0.05,0.1185,118.5,147.0,148.2,1.2,11.56,7.51,6.91,0.60,9.21,10.02,10.02,0.00,168.1,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1710,,,27.14,25.10,25.15,0.05,0.1178,117.8,147.0,148.2,1.2,11.70,7.51,6.91,0.60,9.27,10.02,10.02,0.00,170.9,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1812,,,27.09,25.10,25.15,0.05,0.1175,117.5,147.0,148.2,1.2,11.80,7.51,6.91,0.60,9.33,10.02,10.02,0.00,172.5,100.0,91.5,8.5,0.059,,,,,0.041,,,,,0.017,,,,,0.022,,,,,0.340,,,,,0.98,,,,,3.40,,,,,,,,,,,,,,,,,,,,
147,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,1907,,,26.59,25.10,25.15,0.05,0.1183,118.3,147.0,148.2,1.2,11.33,7.51,6.91,0.60,9.38,10.02,10.02,0.00,163.8,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7/30/03,"N42-29'08.5""","W121-20'55.4""",Sycan R @ Drews Rd,SR0070,211,941,7,30,2003,2008,,,26.18,25.10,25.15,0.05,0.1181,118.1,147.0,148.2,1.2,10.85,7.51,6.91,0.60,9.37,10.02,10.02,0.00,155.3,100.0,91.5,8.5,0.062,,,,,0.042,,,,,0.010,,,,,0.025,,,,,0.352,,,,,0.98,,,,,4.60,,,,,,,,,,,,,,,,,,,,
149,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,630,,,24.68,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,4.63,7.27,7.16,0.11,8.23,10.02,10.16,0.14,64.5,100.0,97.8,2.2,0.092,,,,,0.066,,,,,0.062,,,,,0.005,,,,,0.445,,,,,1.27,,,,,14.00,,,,,,,,,,,,,,,0.50,,,,,
150,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,735,,,24.43,24.80,24.70,0.10,0.1370,137.0,147.0,147.0,0.0,4.62,7.27,7.16,0.11,8.16,10.02,10.16,0.14,64.1,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,920,,,24.50,24.80,24.70,0.10,0.1370,137.0,147.0,147.0,0.0,5.28,7.27,7.16,0.11,8.20,10.02,10.16,0.14,73.0,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1025,,,24.87,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,6.11,7.27,7.16,0.11,8.32,10.02,10.16,0.14,85.8,100.0,97.8,2.2,0.085,,,,,0.061,,,,,0.032,,,,,0.005,,,,,0.444,,,,,1.47,,,,,16.00,,,,,,,,,,,,,,,,,,,,
153,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1130,,,25.39,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,7.07,7.27,7.16,0.11,8.44,10.02,10.16,0.14,99.8,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1250,,,26.13,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,8.40,7.27,7.16,0.11,8.57,10.02,10.16,0.14,120.1,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1320,,,26.86,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,9.54,7.27,7.16,0.11,8.72,10.02,10.16,0.14,138.5,100.0,97.8,2.2,0.089,,,,,0.060,,,,,0.034,,,,,0.005,,,,,0.491,,,,,1.27,,,,,26.00,,,,,,,,,,,,,,,,,,,,
156,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1330,,,26.50,24.80,24.70,0.10,0.1360,136.0,147.0,147.0,0.0,8.97,7.27,7.16,0.11,8.64,10.02,10.16,0.14,129.6,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1500,,,27.14,24.80,24.70,0.10,0.1350,135.0,147.0,147.0,0.0,9.73,7.27,7.16,0.11,8.80,10.02,10.16,0.14,142.2,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70,,,,,1.90,,,,,0.50,,,,,
158,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1625,,,27.52,24.80,24.70,0.10,0.1350,135.0,147.0,147.0,0.0,10.42,7.27,7.16,0.11,8.95,10.02,10.16,0.14,153.2,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1725,,,27.62,24.80,24.70,0.10,0.1350,135.0,147.0,147.0,0.0,10.54,7.27,7.16,0.11,8.94,10.02,10.16,0.14,155.2,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1820,,,27.65,24.80,24.70,0.10,0.1350,135.0,147.0,147.0,0.0,10.66,7.27,7.16,0.11,8.96,10.02,10.16,0.14,156.8,100.0,97.8,2.2,0.083,,,,,0.059,,,,,0.028,,,,,0.005,,,,,0.419,,,,,1.17,,,,,14.00,,,,,,,,,,,,,,,0.50,,,,,
161,7/30/03,"N42-33'01.8""","W121-37'03.4""",Sprague R @ Lone Pine,SR0080,211,941,7,30,2003,1955,,,27.38,24.80,24.70,0.10,0.1350,135.0,147.0,147.0,0.0,10.34,7.27,7.16,0.11,8.98,10.02,10.16,0.14,151.3,100.0,97.8,2.2,0.085,,,,,0.058,,,,,0.027,,,,,0.005,,,,,0.434,,,,,1.27,,,,,14.00,,,,,,,,,,,,,,,,,,,,
162,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,600,,,22.45,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,6.13,7.27,7.16,0.11,7.88,10.02,10.16,0.14,80.8,100.0,97.8,2.2,0.074,,,,,0.054,,,,,0.028,,,,,0.005,,,,,0.340,,,,,1.17,,,,,10.00,,,,,,,,,,,,,,,0.50,,,,,
163,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,710,,,22.20,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,6.45,7.27,7.16,0.11,7.88,10.02,10.16,0.14,85.9,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,900,,,22.60,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,7.58,7.27,7.16,0.11,8.21,10.02,10.16,0.14,101.7,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1000,,,23.18,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,8.27,7.27,7.16,0.11,8.35,10.02,10.16,0.14,112.5,100.0,97.8,2.2,0.076,,,,,0.054,,,,,0.010,,,,,0.005,,,,,0.342,,,,,1.66,,,,,10.00,,,,,,,,,,,,,,,0.50,,,,,
166,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1100,,,24.09,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,8.73,7.27,7.16,0.11,8.51,10.02,10.16,0.14,120.5,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1200,,,25.11,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,9.17,7.27,7.16,0.11,8.67,10.02,10.16,0.14,128.3,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1315,,,26.31,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,9.50,7.27,7.16,0.11,8.82,10.02,10.16,0.14,136.8,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1400,,,26.93,24.80,24.70,0.10,0.1300,130.0,147.0,147.0,0.0,9.54,7.27,7.16,0.11,8.94,10.02,10.16,0.14,138.5,100.0,97.8,2.2,0.080,,,,,0.059,,,,,0.005,,,,,0.005,,,,,0.377,,,,,1.08,,,,,12.00,,,,,0.80,,,,,0.70,,,,,0.50,,,,,
170,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1525,,,27.66,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,9.30,7.27,7.16,0.11,9.03,10.02,10.16,0.14,136.6,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1605,,,27.84,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,9.27,7.27,7.16,0.11,9.07,10.02,10.16,0.14,137.0,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1655,,,27.84,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,9.02,7.27,7.16,0.11,9.10,10.02,10.16,0.14,133.0,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1750,,,27.72,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,8.56,7.27,7.16,0.11,9.12,10.02,10.16,0.14,126.9,100.0,97.8,2.2,0.080,,,,,0.060,,,,,0.005,,,,,0.005,,,,,0.295,,,,,1.27,,,,,1.20,,,,,,,,,,,,,,,0.50,,,,,
174,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,1900,,,27.05,24.80,24.70,0.10,0.1280,128.0,147.0,147.0,0.0,8.10,7.27,7.16,0.11,9.08,10.02,10.16,0.14,118.0,100.0,97.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,7/30/03,"N42-35'04.7""","W121-50'30.7""",Sprague R @ Power Plant,SR0090,211,941,7,30,2003,2015,,,26.15,24.80,24.70,0.10,0.1290,129.0,147.0,147.0,0.0,6.70,7.27,7.16,0.11,8.90,10.02,10.16,0.14,96.0,100.0,97.8,2.2,0.079,,,,,0.059,,,,,0.005,,,,,0.005,,,,,0.324,,,,,1.27,,,,,10.00,,,,,,,,,,,,,,,0.50,,,,,
176,7/30/03,"N42-29'14.2""","W121-37'18.5""",Trout Creek,SR0100,211,941,7,30,2003,800,,,11.60,24.80,24.70,0.10,0.1070,107.0,147.0,147.0,0.0,9.31,7.27,7.16,0.11,7.94,10.02,10.16,0.14,99.2,100.0,97.8,2.2,0.047,,,,,0.026,,,,,0.005,,,,,0.012,,,,,0.179,,,,,0.25,,,,,10.00,,,,,,,,,,,,,,,,,,,,
177,7/30/03,"N42-29'14.2""","W121-37'18.5""",Trout Creek,SR0100,211,941,7,30,2003,1440,,,16.76,24.80,24.70,0.10,0.1060,106.0,147.0,147.0,0.0,8.18,7.27,7.16,0.11,7.91,10.02,10.16,0.14,97.5,100.0,97.8,2.2,0.049,,,,,0.027,,,,,0.005,,,,,0.005,,,,,0.159,,,,,0.25,,,,,9.00,,,,,0.50,,,,,1.00,,,,,0.50,,,,,
178,7/30/03,"N42-32'35.0""","W121-07'13.2""",Five Mile Creek,SR0120,211,941,7,30,2003,1054,,,15.09,24.00,23.99,0.01,0.0801,80.1,147.0,150.3,3.3,9.08,7.40,6.90,0.50,8.07,10.02,9.89,0.13,104.7,100.0,92.8,7.2,0.052,,,,,0.045,,,,,0.005,,,,,0.005,,,,,0.050,,,,,0.25,,,,,2.80,,,,,,,,,,,,,,,,,,,,
179,7/30/03,"N42-32'35.0""","W121-07'13.2""",Five Mile Creek,SR0120,211,941,7,30,2003,1509,,,22.96,24.00,23.99,0.01,0.0813,81.3,147.0,150.3,3.3,8.44,7.40,6.90,0.50,8.49,10.02,9.89,0.13,114.2,100.0,92.8,7.2,0.057,,,,,0.049,,,,,0.005,,,,,0.005,,,,,0.124,,,,,0.25,,,,,3.00,,,,,0.30,,,,,1.20,,,,,0.50,,,,,
180,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,628,,,20.06,25.10,25.15,0.05,0.1290,129.0,147.0,148.2,1.2,5.14,7.51,6.91,0.60,7.82,10.02,10.02,0.00,64.8,100.0,91.5,8.5,0.081,,,,,0.053,,,,,0.035,,,,,0.013,,,,,0.383,,,,,1.86,,,,,70.00,,,,,,,,,,,,,,,,,,,,
181,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,735,,,19.73,25.10,25.15,0.05,0.1296,129.6,147.0,148.2,1.2,5.35,7.51,6.91,0.60,7.81,10.02,10.02,0.00,68.2,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,7/30/03,"N42-26'52.1""","W121-14'11.7""",Usgs Gage,SR0130,211,941,7,30,2003,828,,,19.66,25.10,25.15,0.05,0.1304,130.4,147.0,148.2,1.2,5.58,7.51,6.91,0.60,7.87,10.02,10.02,0.00,70.7,100.0,91.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
